_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_topics_is_this_review_about,what_topics_is_this_review_about:confidence,comment,id,industry,normalized_rating,what_topics_is_this_review_about_gold
929647279,false,finalized,3,4/11/2016 22:47:01,staff,1.0,"All the staff were helpful, knowledgable and welcoming!",SURVEY_5775fc5497cc2ddb0747429182ff1130_3c23c8668717e08999bdb18f50c77d3d,,1.0,
929647280,false,finalized,3,4/11/2016 22:33:46,bedside_manner,1.0,"Rude, uncaring, dismissive, impatient are just a few words to describe Dr. Wills.",VITALS.CHVjS9aBPwDFBDJRPZEgPw.6s8cWVl0U-1Z5Nwt4hz9yA,,0.2,
929647281,false,finalized,3,4/11/2016 21:37:08,doctor_competence,1.0,An amazing appointment. Very knowledgeable and helpful.,SURVEY_95f3264be0e33eca18082243d7fef141_44a0c2e1b72567319b780ba32499bdd6,,1.0,
929647282,false,finalized,3,4/11/2016 21:47:44,bedside_manner,1.0,Dr. Wilkinson pays very little attention to her patients. She just doesn't seem to listen or care about their well being. Communication and follow up are completely non existent,U_COMPARE_HEALTH_CARE.bvRW886wfDhiwA25K4WBqw.rv-8979774,,0.2,
929647283,false,finalized,4,4/11/2016 21:47:46,bedside_manner,0.7717,NP.ORMENO-She very nice n polite. I would see her again anytime,SURVEY_7b16fd4c8391892a9015aac2153f4f46_b402b618f5824f624bd91e3232a401d2,,1.0,
929647284,false,finalized,4,4/11/2016 21:44:25,bedside_manner,0.7616,Very understanding. I don't feel imbaresed around the dr.,SURVEY_09149227094477472dc5567094a2ece6_ac0820338790760f227781b867bc4e79,,1.0,
929647285,false,finalized,3,4/11/2016 22:56:25,bedside_manner,1.0,"Terrible bed side manner,,, treated me like I was stupid and uneducated, was very aggressive during the pap, when I was complaining about it hurting... Has no compassion and just ignored me. He never solved my problem or made any suggestions on what I should do next, basically said your not pregnant, so I can't help you and left me hanging. I would strongly recommend not going to do to doctor Lombano, there is a reason why it is so easy to get an appointment with him, it's because he is so terrible no one wants an appointment.",VITALS.r6h6b-qMvaf61TVnwkyGhA.CMVzp2e2GLWRbwttQ9WLvw,,0.2,
929647286,false,finalized,3,4/11/2016 21:05:43,bedside_manner,1.0,I'm thankful the doctor was straightforward but pleasant and optimistic.,SURVEY_38c8e37de8add6b96e85372367914405_7da27458ebd71a7c79761dbd415344a9,,1.0,
929647287,false,finalized,4,4/11/2016 22:46:31,bedside_manner,0.7516,This Dr. is extremely unprofessional in dealing with not only his patients but also other Dr's and employees within the office. He was condescending in his discussions with me. He was demeaning with one of the nurses and another employee while I was waiting to have my first consultation and I should have written this up them. The last time I had to see him he treated one of the nurses like a child (pointing his finger in her face and scolding her right in front of other patients and staff). I will NOT be going back to him and he should be fired!!!!,VITALS.YMg0zD55XKR1FyaWXSprUQ.p-0VOqLIxQr4GSZlUInjpA,,0.2,
929647288,false,finalized,3,4/11/2016 22:10:46,wait_time,1.0,They make you wait and wait and wait. He talks to his patients like they are his 1st grade students.,VITALS.bvjzXzr1Mvzbw8jt0QxumQ.8PD376S4zSQUJGY-TLEATQ,,0.2,
929647289,false,finalized,5,4/11/2016 23:11:47,doctor_competence,0.6138,"I don't normally leave reviews but I thought this might help someone else in their treatment decisions. My father, a cancer patient, saw Dr. Calapai for ""natural cancer treatment"". Dr. Calapai's approach is based on a study that finds low dose targeted chemo to be successful by using insulin to allow the cells to receive the low dose chemo. He supposivly bases his treatment on results from blood work that is sent to Greece for testing. The therory of what he offers is fine and may in fact work but Dr. Calapai is so money hungry that he really only cares if he gets payment for as much treatment as possible. Let me explain - to send the blood work to Greece cost my elderly father several thousand dollars. Nothing was done with the results from the testing. Instead, my dad went to Dr. Calapai's office for weekly or twice weekly Multi-vitamin treatments (which they call poly MVA) which he paid for out of pocket. My dad was under the impression that this could help him get stronger but in fact it did nothing and my dad deteriorated and eventually died from cancer. My dad could not afford the ""low dose chemo"" (he had already paid thousands to Dr. Calapai) and instead of Dr. Calapai saying to him that without the chemo part of the treatment (ie with only the poly MVA) really it's a waste of his time and he should seek treatment elsewhere. Bottom line is I'm keeping an open mind to the treatment of low dose chemo (even though it's alternative treatment) but you can't pretend that expensive vitamin infusions are going to cure cancer while you watch your patient get weaker and weaker every visit (1-2 times per week). My dad was just a source of income to Dr. Calapai. He had no concern for my fathers well being.",U_COMPARE_HEALTH_CARE.zcsSyA56aL4yL9IZJHjbzw.rv-9035229,,0.2,
929647290,false,finalized,5,4/11/2016 22:56:23,"bedside_manner
doctor_competence","0.5966
0.4034","She was absolutely horrible. No bedside manner. No answer to questions. Waited over 1 hour. She spent 5 minutes. ""Nothing I can do to help you, loose 5 lbs"" left exam room. Never said we're done. Just left me sitting there. Went to see another pt. Worst Dr I've ever seen. Save your money. She also did not wash her hands. Yuck!",U_COMPARE_HEALTH_CARE.kQSMForg5GMnuEyCP4SE9Q.rv-9137819,,0.2,
929647291,false,finalized,3,4/11/2016 22:21:47,bedside_manner,1.0,Dr Pursch is always willing to answer my questions and takes the time to make me feel welcome.,SURVEY_d9701c0f409662e0fa6fafdc7e03c71d_58da6691a8d0084caed5ebd060199dd8,,1.0,
929647292,false,finalized,5,4/11/2016 22:16:57,"","","After making an appointment for my husband, and then meeting him at the office, I was told by the person calling him in that, He was going for Xrays and I would have to wait in the waiting room and someone would come and get me. After waiting and waiting I asked an office person if she could find out if my husband was out of xray yet, I was told by her that he was being seen by the doctor and was told at THAT time that no-one is allowed in with the patient. Why were we not informed of this upon making the appointment. I would have explained to them that he does not understand medical things and needs assistance. After I was informed of not being able to be with him, I waited until I was called to the door and given a card by a nurse. I asked her what this was and she said that it is an appointment for a surgeon. I asked her if she ok'd the appointment with my husband as he is a forman and had to report back to work and she informed me rather rudely that she did. I asked her why we had to see another doctor she told me that he has all the information. I told her he won't remember the information and that he just had half of an appointment because he doesn't understand medical things. After some other comments I was told ""MAYBE WE NEED TO FIND ANOTHER DOCTOR"". I have been going to Dr. ROCK for 20 years now and I have followed her from Calera, Montevallo and then up to this office. I would consider continuing with her but I would never use him again. We only used him because Dr. Rock was not available.I can guarantee you that I would especially never go to him with a nurse like that!!!!",VITALS.i_Gxwa5Cgk71sJ5Q7Zvz3w.WFlN2-gYQIzsnnUtTZX-ZA,,0.2,
929647293,false,finalized,4,4/11/2016 21:41:41,"staff
bedside_manner","0.7784
0.4559",Staff and doctor were courteous and attentive to my needs and concerns,SURVEY_70d9943aff6f421751db4dace40b88ab_fce1785d23fb22067b1c42e04452daf2,,1.0,
929647294,false,finalized,3,4/11/2016 22:45:18,wait_time,1.0,I waited to be seen for 45 minutes. The office prides themselves on spending as much time as needed with each patient. I was in the Drs. office for 15 minutes . He sent me to get an MRI downstairs. He said he would call me with the results the next day. I waited 3 days and called his office to speak with him concerning the results. He would not get on the phone and would not call me back. I called the next day and spoke with the office manager. She told me everything was fine. When I asked to speak with the Dr she said he would call back. I never received a call from him. I strongly urge anyone thinking of going to this Dr Not to go ! He is a poor example of a Doctor and should not be in practice.,VITALS.DDwSt63G4pHeObqR851IEA.-CWdywMahTLiYfWf-LPaKg,,0.2,
929647295,false,finalized,5,4/11/2016 22:27:12,care_coordination,0.4272,Always  get a busy signal when calling office or voice asking patient portal. Have to get on my car to drive to office and consideration seeking another family practice.,SURVEY_19fe9d0cbcd4ff4f3715a1973d6c7b65_f71ee49c9b6cffe388e0014cb5b7c915,,1.0,
929647296,false,finalized,3,4/11/2016 21:10:49,doctor_competence,1.0,"In 2002 I was told by Dr Charu I had ""2-4 years to live"" and there was ""nothing that could be done"". Left office stating that was completely unacceptable. Went to another oncologist and am still here! Doing fine! No thanks to Dr Charu.",VITALS.XMFVpidP9S1oQaE8Gbx6eg.1EtK11giTqOLhI0-pUarow,,0.2,
929647297,false,finalized,3,4/11/2016 21:47:11,bedside_manner,1.0,Poor bedside manner. Rushed. Money focused. My knee still hurts,VITALS.ZU3xmEQLW_d6F26aXd9hSg.GDCREovd7OqXvFnwg39mLA,,0.2,
929647298,false,finalized,5,4/11/2016 21:37:08,"bedside_manner
staff","0.4094
0.4017","Dr. King and staff always treat me with care and
Respect..",SURVEY_7b16fd4c8391892a9015aac2153f4f46_cad0e5f890d1d0e8ce5c79fba2d85f13,,1.0,
929647299,false,finalized,3,4/12/2016 00:05:00,wait_time,1.0,Long wait time but very nice and professional. Answers all questions,SURVEY_09149227094477472dc5567094a2ece6_2f3f6903044cf568b5d3bc738fa36eb3,,1.0,
929647300,false,finalized,3,4/11/2016 22:07:18,bedside_manner,1.0,Dr millard is always very nice and attentive to my needs,SURVEY_5f4fa99e59f746d3e6b562fe0fb47009_7668791063f59c08c49a4ce892fdcede,,1.0,
929647301,false,finalized,3,4/11/2016 22:39:01,bedside_manner,1.0,Np Erica ORMENO- was very nice and addressed all my concerns.,SURVEY_7b16fd4c8391892a9015aac2153f4f46_d7b668e3e13c8e81e8b035847757799f,,1.0,
929647302,false,finalized,3,4/11/2016 21:58:55,bedside_manner,1.0,Compassionate and committed to being the quarterback my complex case so desperately needs. I am so grateful to have found Dr. Pursch.,SURVEY_d9701c0f409662e0fa6fafdc7e03c71d_ef2e31ae7833fe3012ecddeebfebe0c2,,0.8,
929647303,false,finalized,4,4/11/2016 22:56:23,staff,0.7617,Dr. Robert Myles has the worst office I have ever dealt with...the office manager actually hung up on me 3X because I was speaking in a tone she wasn't comfortable with because her office staff cancelled my appointment without my consistent or communication. Every encounter with his office staff has been a hassle an unbelievable aggrevation. I would honestly not recommend this doctor or office to my worst enemy.,VITALS.HljTbN_p_PZgrKkVvvRXDA.42tfswI26BZvw5NOjtQBUw,,0.2,
929647304,false,finalized,5,4/11/2016 23:15:43,bedside_manner,0.6175,Dr. Jensen's main problem is her lack of professionalism. She berates her employees in front of her patients and talks badly about her employees to her patients. Her billing office is a screwed up mess and charges for procdures not received. As a patient I got a letter in the mail out of the blue one day stating that she could no longer be my physician. She gave no explanation and when I tried to contact her for an explanation she left word with her staff that her LAWYER said she legally she not have to speak to me. How's that for a PROFESSIONAL! Would NEVER refer her again and sorry I have in the past.,VITALS.vwtvfmnEnfmnNd8p7iLrMw._Wd_cFQ8N6vnVp4PxQgcoQ,,0.2,
929647305,false,finalized,4,4/11/2016 21:25:43,staff,0.7792,Always welcome faces and smiling enjoy my visit every time great staff !!!,SURVEY_536f1b68695ef168ef1d473cc39e133a_f7479815d7ae3018ba18cd6ad6c2ed94,,1.0,
929647306,false,finalized,5,4/11/2016 22:27:12,doctor_competence,0.6078,New doctor. Unsure at this point. Seems to be aware of my issues and is willing to try.,SURVEY_3287d4b05640588ee1102c009c161ce8_e4311d5e5950cd89b915a9b4698c4e9d,,0.8,
929647307,false,finalized,5,4/11/2016 22:44:36,"bedside_manner
staff","0.5488
0.4512",Pleasant experience started once I walked in. Staff is welcoming and patient. So is Dr. Pursch. This is my 2nd visit.,SURVEY_d9701c0f409662e0fa6fafdc7e03c71d_6b9bb39da29ff8ad95eb97b010d32ec1,,1.0,
929647308,false,finalized,4,4/11/2016 23:09:40,doctor_competence,0.7726,NOT ACCURATE AT ALL. MIS DIAGNSES BLAMMING IT ON ACID REFLUX. I HAVE SALIVARY GLANDS WITH BLOCKAGE. FOR THE PAST 5 MONTHS THE PROPER TEST WERE NOT DONE. IT WAS ALL DONE HALF-ASSED THIS GUY JUST DID'NT WANT TO BE BOTHERED. THANK GOD FOR BETTER DOCTORS,VITALS.sxs3-xoBXGxmwJxDBLx5lw.SleScP9YWm1FunLz8UILmg,,0.2,
929647309,false,finalized,5,4/11/2016 21:59:09,bedside_manner,0.5889,helping me was great  knows I need to get things working for me,SURVEY_83690081290f8769be25583d6d2c9cbd_daa3aeebb5c25ef5643bfb214266fcb0,,1.0,
929647310,false,finalized,4,4/11/2016 22:49:04,bedside_manner,0.7405,"This doctor thinks she knows everything and is never wrong. She doesnot listen to me. I have heard that she won't see anyone with a fever,cough, diarrhea or vomiting. What a terrible doctor.",VITALS.pH76a-7S3NfzecvTZWp0Aw.JzMoiQ10hRlzLF5Ms5lOgg,,0.2,
929647311,false,finalized,3,4/11/2016 21:40:08,bedside_manner,1.0,"Wonderful, couldn't ask for a better Dr. Thank you, Thank you and God bless.",SURVEY_3f7a527019fc33e2ca89671746cb3978_30631f97eccbbc2a65d5829834af8219,,1.0,
929647312,false,finalized,3,4/11/2016 22:49:18,bedside_manner,1.0,"I love how Dr. Berrios always takes his time with me, and not rushing me out of the office. He genuinely cares about my progress, and I just love him!",SURVEY_3287d4b05640588ee1102c009c161ce8_bf685fb2d7b45a68faaafef1271bcb18,,1.0,
929647313,false,finalized,3,4/11/2016 22:10:37,bedside_manner,1.0,Dr Hamon was very easy to talk too. Never rushed me about have surgery. Wants me to talk to my family and then decide.,SURVEY_61dcedf339e22580a6c4b325d5da594f_7d95132a0570861435f987ccdff5c134,,1.0,
929647314,false,finalized,3,4/11/2016 22:46:31,"bedside_manner
staff","1.0
0.6786",whole office staff kind and helpful. Dr Ling is the best ! Good listener! So so helpful and insightful!,SURVEY_92e943506185e33371e457f2e02f0c86_2c163f0c8fdd17b4420030bc00f4ca78,,1.0,
929647315,false,finalized,4,4/11/2016 22:40:33,bedside_manner,0.7217,Genc did not accurately diagnose the complications I was having while pregnant. There was also very poor follow up and communication around the issues I was having. During my appointments he always seemed to be half paying attention and over all seemed distracted and forgetful.,VITALS.du7gBtFdRyqQsTVRLAxU9w.xlBnOtMZTGwohx2E0QuZSg,,0.2,
929647316,false,finalized,5,4/11/2016 21:41:57,wait_time,0.427,"My 16 year old daughter and I came to see Dr. Shea at a referral. After it took 2 months to get in we arrived at the office and the receptionist was lovely. We went back saw the PA in 10 minutes and it took another HOUR to see Dr. Shea. She Was in the room all of 5 minutes, didn't even touch my daughter for a physical ( thyroid issues). From previous blood testing at another office the PA concluded my daughter has Hashimotos nobody told us how to treat it or what it was. Shea gave us a trial prescription and said "" you don't need this but see how it makes you feel"". Horrible bedside manner and lack of information. on top of all this my daughter had her blood drawn by the meanest, harshest woman. She was not good and took blood out my daughters hand. Then Shae ordered an adrenal gland test. It took two weeks after their office got the results to notify us. Then they tell us they didn't realize one of my daughters medicines can alter the results and must do a urine testNEVER GOING BACK.",RATE_MDS.ekJ_qJXAT-MIXbH6v2wPvw.ccQbqxU1KoQYc2XSsqnxBA,,0.2,
929647317,false,finalized,4,4/11/2016 22:22:39,"doctor_competence
bedside_manner","0.7849
0.4556",Dr. MacKoul was the best. We had the best surgery experience with him. He was very clear on what was needed to be done. When the surgery was done he explained what was done and what to expect.,KIOSK_52c5d13cb973a52031130c6faf5626a5_fc8822db0acd59e73832424053ba234c,,1.0,
929647318,false,finalized,3,4/11/2016 21:13:33,bedside_manner,1.0,Excellent and friendly bedside manner. Very professional and caring. Should be more doctors like Dr. Santos out there.,KIOSK_cd9e10bf68f981a5785f8e180a6dccbd_1bca3227a24ef2aa4a08377e5e67c59c,,1.0,
929647319,false,finalized,4,4/11/2016 23:25:29,doctor_competence,0.7403,"I was a patient of Dr. Marino's for several years and during that time I had a reaccuring bladder infection. Every one of my tests were abnormal but Dr. Marino only prescribed antibiotics for my condition. This went on for two years until my daughter called the doctor directly. Dr. Marino happened to be on vacation when the call was made and the doctor filling in told her I needed to go to the hospital. During the first emergency visit I was diagnosed with advanced Bladder Cancer! I couldn't believe it but it was true. I nearly lost my bladder due to the lack of interest I was shown by Dr. Marino. Beware of this doctor. If something doesn't seem right to you, get a second opinion!",VITALS.pM-d0-P3R1kzfzs7nrGvfQ.AFgyXGXWaICIVdnw4a4luA,,0.2,
929647320,false,finalized,5,4/11/2016 22:28:25,"bedside_manner
other","0.5806
0.4194","Muy professionals 
El dr muy acertado en sus diagnostios 
My contenta de ser su paciente",KIOSK_cd9e10bf68f981a5785f8e180a6dccbd_ba40c2e669efc7557dab0dad17e18a89,,1.0,
929647321,false,finalized,5,4/11/2016 22:21:10,administrative_process,0.4196,Experience was great except for the loss of provider and insurance information on first visit.,SURVEY_70d9943aff6f421751db4dace40b88ab_9caa7165aeee3036651842b374296ea1,,0.8,
929647322,false,finalized,4,4/11/2016 22:28:25,"doctor_competence
bedside_manner","0.7322
0.4954",at first i was somewhat satisfied with this doctor.however everything turned sour when she told me to stop using my wash and use a corrosive soap instead stating it was giving me the vaginal infections she was treating me for.the soap gave me severe clitoris pain and swelling which i am still suffering to this day.she refused to prescribe anything to ease the pain.after three weeks of begging her she prescribed lidocaine.when i had concerns of that med since it was going on my clitoris and another procedure she wanted me to do she told me in a rude way to find another doctor.she made my problems even worse because she should of known about the corrosive ingriedients in the soap.,VITALS.gH6Co01UdMquo8ONz8ZEqw.dSl-ziCkm1qWVqpnvDjTNw,,0.2,
929647323,false,finalized,3,4/11/2016 22:28:49,bedside_manner,1.0,I was very nervous but they really helped me relax and feel welcome.,SURVEY_0dccdbcd74e0b6d51e82bcd23be7de96_2a635f32a1ca52508aef219bf7cf7522,,1.0,
929647324,false,finalized,3,4/11/2016 21:35:41,bedside_manner,1.0,Awsome she always answr all my questions and is extremly friendly,SURVEY_a1e4992a214715dabc70e45f007ba11f_ddbc820c656a66ed23f952f745672965,,1.0,
929647325,false,finalized,3,4/11/2016 21:15:35,bedside_manner,1.0,"Not much of a doctor in my opinion. He was rude, short, and in a big hurry. I was in the ER, and he seemed like 'I' was wasting his time!! Did a half donkey job stitching me up in my opinion.",VITALS.kZKvOC6Mo4cHrVuDELj0pg.zahD5_Lf173c2pa5iNx6qg,,0.2,
929647326,false,finalized,4,4/11/2016 22:44:36,"doctor_competence
bedside_manner","0.7594
0.5206",I felt very comfortable and dr was very knowledgable,SURVEY_100ff08b310cdd59dc5c48b5ff51c099_a76917f64ea4d46d89878a108a8e753f,,1.0,
929647327,false,finalized,3,4/11/2016 21:07:02,wait_time,1.0,Took a little long for 5minute visit with Dr. Hamon,SURVEY_61dcedf339e22580a6c4b325d5da594f_deadb2cc47c3f8f9aa8bab1b8f21a619,,0.8,
929647328,false,finalized,3,4/11/2016 21:58:24,"wait_time
valuepricebilling_issues
doctor_competence
likely_to_recommend","1.0
0.6856
0.6856
0.6462","This was one of the worst doctor visits. Appt. Was at 10:30, I didn't leave until 12:15!! I was in miserable pain and the doc talked and talked and talked...so rude! Calling ppl on the west coast a**holes and dumb. Rambling on and on, he looked into one ear and my throat then started rambling on again this time about seperation of whites, blacks and mexicans. He then brought me into his office which was so messy, files everywhere, pull out a presc. Tablet (old school) not to mention the outdated signage in the waiting room, next to the bible and wrote me a script for antibiotics. I had an ear and throat infection. All he put me on were antibiotics. The admin ran my card on accident for another patient (messy desk) ran it for the difference than called me that afternoon for a $9 balance that she forgot to charge me!!I was is bed for 4 days, throat pain subsided but went to my regular doc yesterday. She pulled me off the antibiotics because I also have a double ear infection and swolen lymph nodes!!!!!I was mortified and angry about that doc office. Don't go! The lady at the",VITALS.nvj2D-yEPyO4Is34eBej7g.udIc-KN8iJf2mKYas0ohlw,,0.2,
929647329,false,finalized,3,4/11/2016 22:21:47,doctor_competence,0.673,During my visit I felt that I was treated poorly.I would NEVER recommend this doctor to my family and friends.I felt this visit was a complete waste of time and money.Overall I would rate this visit : AWFUL!,RATE_MDS.TFPij3T8-Gddw21Nq_yrIw.U0irN8hCBaskZsnyuxs7Jg,,0.2,
929647330,false,finalized,4,4/11/2016 22:48:44,bedside_manner,0.7288,"This ""Dr"" (using that lightly) doesn't even listen to what you have to say before she has her prescription pad out filling out multiple prescriptions. Look for another Dr.",VITALS.AfrLgm-_arN_qaeKIUm69g._mXfnYixWZ9q6cIdACzbOw,,0.2,
929647331,false,finalized,3,4/11/2016 21:43:11,bedside_manner,1.0,Loved that he listened to my concerns.. Now my son is getting the help he needs..,SURVEY_e13b272497928fe35331ced9a353bccb_4bef378ee3abd1f0bb8dc73099aa4ebf,,0.8,
929647332,false,finalized,3,4/11/2016 23:11:09,bedside_manner,1.0,"Best doctor ever!!! Great bedside manner, very knowledgable. She changed my life.",SURVEY_100ff08b310cdd59dc5c48b5ff51c099_b340d3c69379f83bc203117271aff5a0,,1.0,
929647333,false,finalized,4,4/11/2016 21:48:19,bedside_manner,0.7576,Covered all my concerns and spent time explaining my health problems.,SURVEY_3287d4b05640588ee1102c009c161ce8_ddfbef754f1aa721de89e58d357e6613,,1.0,
929647334,false,finalized,3,4/11/2016 22:55:25,bedside_manner,1.0,The doctor is very nice. He explains everything clearly to the patient.,SURVEY_09149227094477472dc5567094a2ece6_fa3b356637f637bc7ea15b5029856ab5,,1.0,
929647335,false,finalized,3,4/11/2016 21:48:41,bedside_manner,1.0,Really wants to make sure patients are taken care off,SURVEY_3287d4b05640588ee1102c009c161ce8_792c9a72db7756352e8a98063e31fb9d,,1.0,
929647336,false,finalized,3,4/11/2016 21:37:48,staff,1.0,"Dr.Prieto and staff were extremely professional, took the time to explain everything and made me feel comfortable.  He is my new Doctor!  I recommend him without reservation.",SURVEY_09149227094477472dc5567094a2ece6_a6fa242577903dcec34883510635c70d,,1.0,
929647337,false,finalized,3,4/11/2016 21:39:57,"staff
doctor_competence","1.0
0.6928","Its all about money! If you do not have health insurance you have to pay up front before you see the doctor. You have to wait a longggggg time to get to see the doctor, as many other people reviews on other websites, they make you wait in almost all of her office rooms, then at the end you see the doctor which spends no more than 10' with you. Staff is not friendly at all. But that is not the worst part! I was misdiagnosed, I was given the wrong medicine for months and I was given expired medicine samples by her! Please do yourself a favor: do not waste your health, money and time!",VITALS.3HxE3dBJn542WPzOLU0hbA.rWfS-9tTmE00UmLFfICWrg,,0.2,
929647338,false,finalized,4,4/11/2016 22:16:57,bedside_manner,0.7571,Dr. is overreactive and does not weigh opinion against medical facts. Beside manner is terrible. Left practice because of her.,U_COMPARE_HEALTH_CARE.FaH_t0FJW1R4WURQSSQ3cQ.rv-9047159,,0.2,
929647339,false,finalized,3,4/11/2016 22:27:30,bedside_manner,1.0,"He doesn't listen to his patients, he spends minimal time with his patients. He has to have note takers in the room or else he has no clue about you when you return for follow up.",VITALS.jtpmLcQ2ZUaoGGrWfjUlrQ.iHxvJFMMFtyb0zYsDySzoA,,0.2,
929647340,false,finalized,5,4/11/2016 22:43:39,"","",Very swift and prompt which I appreciate with my busy schedule.,SURVEY_7b16fd4c8391892a9015aac2153f4f46_0324144fd56422789fc45ee6c5c8ceac,,1.0,
929647341,false,finalized,4,4/11/2016 21:54:50,"staff
cleanliness","0.7359
0.493","Receptionist nice with a smile, nurse is very nice, all very nice and efficient, all areas clean",SURVEY_92e943506185e33371e457f2e02f0c86_26dcf5e59e73cf216f9933ede5b01439,,1.0,
929647342,false,finalized,4,4/11/2016 21:34:57,wait_time,0.7713,"Dr Jalal treated me for 3 years(2007-2010) for my back pain.despite of the long waiting time , i chose to go there as his treatment was helping me. but since 2012, i started to go to him again on regular basis, i couldn't handle the wait time. no one is ever prompt there. they walk around, talk in their native language and anytime you ask about when the doctor will see you, they have no answer. i waited 4 hours, then 3 hours and then again 2.5 hours when i decide that i am not going there anymore. He can treat you, but you will probably die before you can meet him . horrible service.",VITALS.BDeGtZ0RjhXtZ8ViPc2RRQ.7Vt9afTIHShcjrdpQ20eRw,,0.2,
929647343,false,finalized,4,4/11/2016 21:38:30,bedside_manner,0.7546,Quick. Dr. Lin took the time to address all of my questions.,SURVEY_af864595f1430255eef2bf2e0fa06a20_6ccd2b84b5b5b7474a02ce4b9e1ed383,,1.0,
929647344,false,finalized,4,4/11/2016 22:36:08,bedside_manner,0.7403,Dr metersky and all the staff were attentive and compassionate,SURVEY_38c8e37de8add6b96e85372367914405_4a401d622310ed1bf6c1ef9a9848a03b,,1.0,
929647345,false,finalized,3,4/11/2016 22:36:17,wait_time,1.0,"Had to wait in the very small room for over an hour for Dr, Sick to see me. And he care when I asked him about me waiting. Told my family we had to fine another Dr. after I wrote a letter to his boss.",VITALS.jkncqvaoDM6AyaA69YUtFA.EdGChHSi3C1Ivy3ZbMEKXg,,0.2,
929647346,false,finalized,3,4/11/2016 21:33:26,bedside_manner,1.0,"I wanted to commend Mario lezama for his helpfulness,professionalism,and compassion. It is a joy to see him when I visit dr. See.",SURVEY_ae6121b8050195c1fd259178c7d6d2f4_6f53e6376c643b61b7d04d16b0fa0f52,,1.0,
929647347,false,finalized,3,4/11/2016 21:49:27,doctor_competence,1.0,"Sadly, this doctor expects his patients to get bloodwork and appointments every 3 months. He won't even look over the bloodwork when the results come in. You will wait over an hour to see him and he will spend maybe 5 minutes with you. He is an accident waiting to happen...maybe it already has. He employes his daughter for office help with I don't agree with.",VITALS.Txn0AIIFyXpy9hqIFpMzaA.EZ9neKozlmuXaoYWBOoTyQ,,0.2,
929647348,false,finalized,3,4/11/2016 22:24:04,bedside_manner,1.0,Everyone was very professional and friendly! All my needs were met and explained in detail. The doctor also asked if I had any questions.,SURVEY_3287d4b05640588ee1102c009c161ce8_b830c30007da6d18048a535fd5ec4333,,1.0,
929647349,false,finalized,4,4/11/2016 21:15:35,"staff
bedside_manner","0.767
0.7511","I had seen this doctor once before and, while she made a mistake when looking at my blood work, thought it was an innocent mistake and decided to go see her one more time. I was horribly disappointed. When I went in for blood work her staff was not professional. In fact, I caught some of them gossiping about me when I heard them chatting and laughing and turned to see them pointing at me. When they saw me looking at them they got quiet very fast. Doctor Day was even more disappointing. The office recorded my height wrong by three inches and so she told me I was overweight and needed to lose weight. When I brought this up, she realized she was wrong and said so but made me feel incredibly small in the process. Additionally, she couldn't help me with the problem. Rather than referring me to someone else, she told me she had never met someone my age with as many problems as I had (which was ironic since I only had one thing I was discussing with her). Additionally, after spending less than ten minutes talking with me (it was supposed to be a physical) she left only to spend time chatting in the waiting room with other doctors. Overall, I was hugely disappointed. She was rude and distant.",VITALS.keeK6frdPPCHO0Zb_7XtdQ.4Uy6X9ex1k_UchqCok0EZA,,0.2,
929647350,false,finalized,5,4/11/2016 21:44:44,"","",Good experience.  Didn't like completing paperwork again for new location,SURVEY_d744de84a3f817ed72fb4dd343ac96ea_67c4023e624d771ecd8a81537499bc8a,,0.8,
929647351,false,finalized,3,4/11/2016 21:25:43,wait_time,1.0,The waiting period was an hour and a half which is really unacceptable. Mt appointment was for 4 and I didn't see the doctor until 5. The office should place courtesy phone calls to advise of the delay so one can prepare bad not sit for 1.5 hours.,VITALS.whb8bcuz7JNOmGA8gwLsQg.Tk8Tbv3uBMEzJhjA14JKUA,,0.2,
929647352,false,finalized,5,4/11/2016 22:13:38,bedside_manner,0.6161,She's never available and doesn't seem to care at all.,VITALS.Lezmk1QlGHH9iR1wYSzkRg.T5o9H1ksnY1-S04fT1Ph3A,,0.2,
929647353,false,finalized,5,4/11/2016 21:57:36,likely_to_recommend,0.638,Erica did a wonderful job and I would recommend her to everyone.,SURVEY_7b16fd4c8391892a9015aac2153f4f46_870694ad89115468e0234cedc7c645cd,,1.0,
929647354,false,finalized,4,4/11/2016 22:26:56,bedside_manner,0.7726,Rude and uncompassionate. Felt like I was wasting your his time.,VITALS.54ZsVTJcYgdi204AKgFliA.gvP372WVinolWxWR6Y_7Nw,,0.2,
929647355,false,finalized,3,4/11/2016 21:48:41,doctor_competence,1.0,"I saw Dr. Huang about 2 months after a quintuple bypass that was performed by another cardiac surgeon. I wanted him to refer me to cardiac rehab. With no tests, he told me that 'your heart is in good shape, you do not need cardiac rehab'. Unfortunately, Dr. Huang proved to be wrong. No thanks to him, certain problems are now being diagnosed, several months later, by a competent, caring cardiologist.",VITALS.wtWWAcViKjxoIfcqaXPFGA.9_tuBzryVgSxRizKdXdx9g,,0.2,
